Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Thursday 2 March 2023,04:00,Clear,-4°,Calm,74%,1015 hPa
Thursday 2 March 2023,04:30,Clear,-4°,2,74%,1015 hPa
Thursday 2 March 2023,05:00,Clear,-4°,2,74%,1015 hPa
Thursday 2 March 2023,05:30,Clear,-4°,2,74%,1015 hPa
Thursday 2 March 2023,06:00,Clear,-5°,2,79%,1015 hPa
Thursday 2 March 2023,06:30,Clear,-5°,Calm,79%,1016 hPa
Thursday 2 March 2023,07:00,Clear,-5°,2,79%,1016 hPa
Thursday 2 March 2023,07:30,Clear,-5°,4,86%,1017 hPa
Thursday 2 March 2023,08:00,Clear,-4°,4,80%,1017 hPa
Thursday 2 March 2023,08:30,Clear,-3°,4,74%,1017 hPa
Thursday 2 March 2023,09:00,Clear,-1°,2,69%,1018 hPa
Thursday 2 March 2023,09:30,Clear,0°,4,64%,1018 hPa
Thursday 2 March 2023,10:00,Clear,1°,4,59%,1019 hPa
Thursday 2 March 2023,10:30,Clear,3°,4,51%,1019 hPa
Thursday 2 March 2023,11:00,Clear,4°,4,48%,1019 hPa
Thursday 2 March 2023,11:30,Clear,4°,7,48%,1019 hPa
Thursday 2 March 2023,12:00,Clear,5°,4,45%,1019 hPa
Thursday 2 March 2023,12:30,Clear,6°,7,42%,1019 hPa
Thursday 2 March 2023,13:00,Clear,6°,6,42%,1019 hPa
Thursday 2 March 2023,13:30,Clear,8°,4,36%,1018 hPa
Thursday 2 March 2023,14:00,Clear,8°,6,36%,1018 hPa
Thursday 2 March 2023,14:30,Clear,8°,4,34%,1018 hPa
Thursday 2 March 2023,15:00,Clear,9°,2,31%,1018 hPa
Thursday 2 March 2023,15:30,Clear,9°,6,34%,1017 hPa
Thursday 2 March 2023,16:00,Clear,10°,4,32%,1017 hPa
Thursday 2 March 2023,16:30,Clear,10°,6,34%,1017 hPa
Thursday 2 March 2023,17:00,Clear,11°,7,35%,1017 hPa
Thursday 2 March 2023,17:30,Clear,11°,4,32%,1017 hPa
Thursday 2 March 2023,18:00,Clear,10°,6,34%,1017 hPa
Thursday 2 March 2023,18:30,Clear,10°,4,34%,1018 hPa
Thursday 2 March 2023,19:00,Clear,8°,4,42%,1018 hPa
Thursday 2 March 2023,19:30,Clear,8°,6,42%,1018 hPa
Thursday 2 March 2023,20:00,Clear,5°,4,52%,1019 hPa
Thursday 2 March 2023,20:30,Clear,6°,7,49%,1019 hPa
Thursday 2 March 2023,21:00,Clear,6°,11,52%,1019 hPa
Thursday 2 March 2023,21:30,Clear,6°,13,52%,1020 hPa
Thursday 2 March 2023,22:00,Clear,6°,13,52%,1020 hPa
Thursday 2 March 2023,22:30,Clear,6°,11,52%,1020 hPa
Thursday 2 March 2023,23:00,Clear,4°,6,56%,1020 hPa
Thursday 2 March 2023,23:30,Clear,3°,Calm,60%,1020 hPa
Friday 3 March 2023,00:00,Clear,3°,7,60%,1020 hPa
Friday 3 March 2023,00:30,Clear,2°,4,64%,1020 hPa
Friday 3 March 2023,01:00,Clear,3°,2,60%,1020 hPa
Friday 3 March 2023,01:30,Clear,2°,2,64%,1020 hPa
Friday 3 March 2023,02:00,Clear,1°,Calm,69%,1020 hPa
Friday 3 March 2023,02:30,Clear,1°,4,69%,1020 hPa
Friday 3 March 2023,03:00,Clear,-1°,7,74%,1020 hPa
Friday 3 March 2023,03:30,Clear,-1°,4,74%,1019 hPa
Friday 3 March 2023,04:00,Clear,-2°,2,80%,1019 hPa
Friday 3 March 2023,04:30,Clear,-1°,6,74%,1019 hPa
Friday 3 March 2023,05:00,Clear,-2°,6,80%,1019 hPa
Friday 3 March 2023,05:30,Clear,-3°,2,80%,1019 hPa
Friday 3 March 2023,06:00,Clear,-3°,Calm,80%,1019 hPa
Friday 3 March 2023,06:30,Clear,-3°,6,80%,1019 hPa
Friday 3 March 2023,07:00,Clear,-4°,Calm,86%,1019 hPa
Friday 3 March 2023,07:30,Clear,-4°,Calm,86%,1019 hPa
Friday 3 March 2023,08:00,Clear,-3°,2,80%,1019 hPa
Friday 3 March 2023,08:30,Clear,-3°,2,80%,1020 hPa
Friday 3 March 2023,09:00,Clear,0°,Calm,69%,1020 hPa
Friday 3 March 2023,09:30,Clear,1°,4,69%,1020 hPa
Friday 3 March 2023,10:00,Clear,2°,4,64%,1020 hPa
Friday 3 March 2023,10:30,Clear,6°,2,52%,1020 hPa
Friday 3 March 2023,11:00,Clear,6°,4,56%,1020 hPa
Friday 3 March 2023,11:30,Clear,7°,2,57%,1020 hPa
Friday 3 March 2023,12:00,Clear,9°,2,46%,1020 hPa
Friday 3 March 2023,12:30,Clear,8°,4,46%,1020 hPa
Friday 3 March 2023,13:00,Clear,9°,7,46%,1019 hPa
Friday 3 March 2023,13:30,Clear,10°,7,43%,1019 hPa
Friday 3 March 2023,14:00,Clear,11°,7,37%,1018 hPa
Friday 3 March 2023,14:30,Clear,11°,7,35%,1018 hPa
Friday 3 March 2023,15:00,Clear,11°,7,37%,1018 hPa
Friday 3 March 2023,15:30,Clear,11°,7,35%,1017 hPa
Friday 3 March 2023,16:00,Fair,12°,4,30%,1017 hPa
Friday 3 March 2023,16:30,Clear,13°,7,33%,1017 hPa
Friday 3 March 2023,17:00,Clear,13°,4,30%,1017 hPa
Friday 3 March 2023,17:30,Clear,13°,2,30%,1017 hPa
Friday 3 March 2023,18:00,Clear,13°,Calm,28%,1017 hPa
Friday 3 March 2023,18:30,Clear,12°,7,32%,1017 hPa
Friday 3 March 2023,19:00,Clear,11°,6,35%,1018 hPa
Friday 3 March 2023,19:30,Clear,10°,9,37%,1018 hPa
Friday 3 March 2023,20:00,Clear,9°,13,40%,1018 hPa
Friday 3 March 2023,20:30,Clear,8°,7,46%,1019 hPa
Friday 3 March 2023,21:00,Clear,8°,7,46%,1019 hPa
Friday 3 March 2023,21:30,Clear,7°,6,49%,1020 hPa
Friday 3 March 2023,22:00,Clear,7°,6,49%,1020 hPa
Friday 3 March 2023,22:30,Clear,6°,7,52%,1020 hPa
Friday 3 March 2023,23:00,Clear,5°,7,56%,1020 hPa
Friday 3 March 2023,23:30,Clear,5°,7,56%,1020 hPa
Saturday 4 March 2023,00:00,Clear,4°,7,60%,1021 hPa
Saturday 4 March 2023,00:30,Clear,4°,6,60%,1021 hPa
Saturday 4 March 2023,01:00,Clear,3°,4,65%,1021 hPa
Saturday 4 March 2023,01:30,Clear,3°,6,65%,1021 hPa
Saturday 4 March 2023,02:00,Clear,3°,6,65%,1021 hPa
Saturday 4 March 2023,02:30,Clear,2°,4,69%,1021 hPa
Saturday 4 March 2023,03:00,Clear,1°,7,75%,1021 hPa
Saturday 4 March 2023,03:30,Clear,1°,6,75%,1021 hPa
Saturday 4 March 2023,04:00,Clear,0°,4,74%,1021 hPa
Saturday 4 March 2023,04:30,Clear,-1°,6,80%,1021 hPa
Saturday 4 March 2023,05:00,Clear,-1°,6,80%,1021 hPa
Saturday 4 March 2023,05:30,Clear,-2°,4,86%,1021 hPa
Saturday 4 March 2023,06:00,Clear,-2°,6,86%,1021 hPa
Saturday 4 March 2023,06:30,Clear,-2°,13,86%,1021 hPa
Saturday 4 March 2023,07:00,Clear,-2°,7,86%,1021 hPa
Saturday 4 March 2023,07:30,Clear,-2°,6,80%,1021 hPa
Saturday 4 March 2023,08:00,Clear,-3°,6,86%,1021 hPa
Saturday 4 March 2023,08:30,Clear,-2°,6,80%,1022 hPa
Saturday 4 March 2023,09:00,Clear,-1°,9,80%,1022 hPa
Saturday 4 March 2023,09:30,Clear,0°,6,80%,1022 hPa
Saturday 4 March 2023,10:00,Clear,2°,4,69%,1022 hPa
Saturday 4 March 2023,10:30,Clear,4°,2,65%,1022 hPa
Saturday 4 March 2023,11:00,Clear,6°,4,61%,1022 hPa
Saturday 4 March 2023,11:30,Clear,7°,4,57%,1022 hPa
Saturday 4 March 2023,12:00,Clear,9°,4,49%,1021 hPa
Saturday 4 March 2023,12:30,Clear,10°,4,46%,1021 hPa
Saturday 4 March 2023,13:00,Clear,10°,7,46%,1021 hPa
Saturday 4 March 2023,13:30,Clear,11°,4,40%,1021 hPa
Saturday 4 March 2023,14:00,Clear,10°,9,43%,1020 hPa
Saturday 4 March 2023,14:30,Clear,11°,4,40%,1020 hPa
Saturday 4 March 2023,15:00,Clear,12°,4,40%,1019 hPa
Saturday 4 March 2023,15:30,Clear,12°,4,40%,1019 hPa
Saturday 4 March 2023,16:00,Clear,13°,4,38%,1019 hPa
Saturday 4 March 2023,16:30,Clear,12°,4,38%,1018 hPa
Saturday 4 March 2023,17:00,Clear,12°,6,35%,1018 hPa
Saturday 4 March 2023,17:30,Clear,13°,Calm,33%,1018 hPa
Saturday 4 March 2023,18:00,Clear,12°,4,40%,1018 hPa
Saturday 4 March 2023,18:30,Clear,12°,7,38%,1018 hPa
Saturday 4 March 2023,19:00,Clear,11°,4,37%,1018 hPa
Saturday 4 March 2023,19:30,Clear,10°,6,43%,1018 hPa
Saturday 4 March 2023,20:00,Clear,10°,6,40%,1018 hPa
Saturday 4 March 2023,20:30,Clear,9°,4,43%,1019 hPa
Saturday 4 March 2023,21:00,Clear,7°,Calm,49%,1019 hPa
Saturday 4 March 2023,21:30,Clear,8°,6,46%,1019 hPa
Saturday 4 March 2023,22:00,Clear,7°,2,49%,1019 hPa
Saturday 4 March 2023,22:30,Clear,5°,4,56%,1019 hPa
Saturday 4 March 2023,23:00,Clear,4°,6,60%,1019 hPa
Saturday 4 March 2023,23:30,Clear,3°,6,65%,1019 hPa
Sunday 5 March 2023,00:00,Clear,3°,7,65%,1019 hPa
Sunday 5 March 2023,00:30,Clear,2°,6,69%,1019 hPa
Sunday 5 March 2023,01:00,Clear,2°,6,69%,1019 hPa
Sunday 5 March 2023,01:30,Clear,1°,4,75%,1019 hPa
Sunday 5 March 2023,02:00,Clear,1°,6,75%,1019 hPa
Sunday 5 March 2023,02:30,Clear,0°,6,80%,1019 hPa
Sunday 5 March 2023,03:00,Clear,0°,6,80%,1019 hPa
Sunday 5 March 2023,03:30,Clear,0°,6,74%,1019 hPa
Sunday 5 March 2023,04:00,Clear,-1°,6,80%,1018 hPa
Sunday 5 March 2023,04:30,Clear,-1°,4,80%,1018 hPa
Sunday 5 March 2023,05:00,Clear,-2°,4,86%,1018 hPa
Sunday 5 March 2023,05:30,Clear,-2°,6,86%,1018 hPa
Sunday 5 March 2023,06:00,Clear,-2°,4,86%,1018 hPa
Sunday 5 March 2023,06:30,Clear,-2°,6,80%,1018 hPa
Sunday 5 March 2023,07:00,Clear,-3°,4,86%,1018 hPa
Sunday 5 March 2023,07:30,Clear,-3°,4,86%,1018 hPa
Sunday 5 March 2023,08:00,Clear,-2°,6,80%,1018 hPa
Sunday 5 March 2023,08:30,Clear,-1°,4,80%,1018 hPa
Sunday 5 March 2023,09:00,Clear,0°,4,74%,1018 hPa
Sunday 5 March 2023,09:30,Clear,1°,2,75%,1018 hPa
Sunday 5 March 2023,10:00,Clear,2°,6,69%,1018 hPa
Sunday 5 March 2023,10:30,Fair,3°,6,70%,1018 hPa
Sunday 5 March 2023,11:00,Fair,4°,6,70%,1018 hPa
Sunday 5 March 2023,11:30,Partly Cloudy,6°,7,56%,1018 hPa
Sunday 5 March 2023,12:00,Mostly Cloudy,7°,6,57%,1017 hPa
Sunday 5 March 2023,12:30,Mostly Cloudy,8°,4,53%,1017 hPa
Sunday 5 March 2023,13:00,Mostly Cloudy,9°,6,49%,1017 hPa
Sunday 5 March 2023,13:30,Mostly Cloudy,9°,2,46%,1016 hPa
Sunday 5 March 2023,14:00,Mostly Cloudy,10°,2,46%,1016 hPa
Sunday 5 March 2023,14:30,Partly Cloudy,11°,2,47%,1015 hPa
Sunday 5 March 2023,15:00,Partly Cloudy,11°,2,47%,1015 hPa
Sunday 5 March 2023,15:30,Mostly Cloudy,10°,15,57%,1015 hPa
Sunday 5 March 2023,16:00,Light Rain,9°,11,61%,1014 hPa
Sunday 5 March 2023,16:30,Light Rain,8°,4,71%,1014 hPa
Sunday 5 March 2023,17:00,Light Rain,7°,2,81%,1014 hPa
Sunday 5 March 2023,17:30,Light Rain,7°,11,76%,1014 hPa
Sunday 5 March 2023,18:00,Drizzle,6°,4,87%,1014 hPa
Sunday 5 March 2023,18:30,Drizzle,7°,6,81%,1014 hPa
Sunday 5 March 2023,19:00,Cloudy,7°,9,81%,1014 hPa
Sunday 5 March 2023,19:30,Cloudy,7°,7,81%,1014 hPa
Sunday 5 March 2023,20:00,Cloudy,6°,7,87%,1014 hPa
Sunday 5 March 2023,20:30,Cloudy,6°,11,87%,1014 hPa
Sunday 5 March 2023,21:00,Drizzle,6°,11,87%,1014 hPa
Sunday 5 March 2023,21:15,Drizzle,6°,9,87%,1014 hPa
Sunday 5 March 2023,21:30,Drizzle,6°,9,87%,1014 hPa
Sunday 5 March 2023,22:00,Light Rain,6°,7,93%,1013 hPa
Sunday 5 March 2023,22:30,Mostly Cloudy,5°,7,100%,1013 hPa
Sunday 5 March 2023,23:00,Drizzle,5°,7,93%,1013 hPa
Sunday 5 March 2023,23:30,Mostly Cloudy,5°,6,100%,1013 hPa
Monday 6 March 2023,00:00,Mist,5°,2,93%,1013 hPa
Monday 6 March 2023,00:30,Mist,5°,2,93%,1013 hPa
Monday 6 March 2023,01:00,Mist,5°,6,93%,1013 hPa
Monday 6 March 2023,01:30,Mist,5°,7,100%,1013 hPa
Monday 6 March 2023,02:00,Mist,5°,7,100%,1013 hPa
Monday 6 March 2023,02:30,Cloudy,5°,7,93%,1013 hPa
Monday 6 March 2023,03:00,Mist,5°,11,93%,1012 hPa
Monday 6 March 2023,03:30,Mist,5°,7,100%,1012 hPa
Monday 6 March 2023,04:00,Mist,5°,7,100%,1012 hPa
Monday 6 March 2023,04:30,Mist,5°,7,93%,1012 hPa
Monday 6 March 2023,05:00,Mist,5°,9,93%,1012 hPa
Monday 6 March 2023,05:30,Mist,5°,9,93%,1012 hPa
Monday 6 March 2023,06:00,Mist,5°,9,93%,1012 hPa
Monday 6 March 2023,06:30,Mist,5°,6,93%,1012 hPa
Monday 6 March 2023,07:00,Mist,5°,9,93%,1012 hPa
Monday 6 March 2023,07:30,Mist,5°,2,93%,1012 hPa
Monday 6 March 2023,08:00,Mist,5°,4,93%,1012 hPa
Monday 6 March 2023,08:30,Mist,5°,4,100%,1013 hPa
Monday 6 March 2023,09:00,Cloudy,5°,Calm,100%,1013 hPa
Monday 6 March 2023,09:30,Cloudy,7°,4,87%,1013 hPa
Monday 6 March 2023,10:00,Mostly Cloudy,7°,11,87%,1013 hPa
Monday 6 March 2023,10:30,Mostly Cloudy,8°,9,81%,1013 hPa
Monday 6 March 2023,11:00,Mostly Cloudy,9°,13,76%,1013 hPa
Monday 6 March 2023,11:30,Mostly Cloudy,9°,11,81%,1013 hPa
Monday 6 March 2023,12:00,Partly Cloudy,11°,11,71%,1013 hPa
Monday 6 March 2023,12:30,Partly Cloudy,12°,13,71%,1013 hPa
Monday 6 March 2023,13:00,Partly Cloudy,13°,13,67%,1013 hPa
Monday 6 March 2023,13:30,Partly Cloudy,12°,17,>,46 67% 1012 hPa
Monday 6 March 2023,14:00,Partly Cloudy,13°,20,>,50 62% 1012 hPa
Monday 6 March 2023,14:30,Partly Cloudy,13°,17,62%,1012 hPa
Monday 6 March 2023,15:00,Mostly Cloudy,13°,19,62%,1012 hPa
Monday 6 March 2023,15:30,Mostly Cloudy,14°,19,>,37 58% 1011 hPa
Monday 6 March 2023,16:00,Partly Cloudy,15°,20,55%,1011 hPa
Monday 6 March 2023,16:30,Mostly Cloudy,15°,20,>,39 55% 1011 hPa
Monday 6 March 2023,17:00,Mostly Cloudy,14°,19,55%,1011 hPa
Monday 6 March 2023,17:30,Partly Cloudy,14°,17,58%,1011 hPa
Monday 6 March 2023,18:00,Partly Cloudy,13°,20,62%,1011 hPa
Monday 6 March 2023,18:30,Partly Cloudy,13°,20,58%,1010 hPa
Monday 6 March 2023,19:00,Partly Cloudy,13°,22,58%,1011 hPa
Monday 6 March 2023,19:30,Mostly Cloudy,12°,26,67%,1011 hPa
Monday 6 March 2023,20:00,Mostly Cloudy,12°,17,>,37 67% 1011 hPa
Monday 6 March 2023,20:30,Mostly Cloudy,12°,19,>,39 67% 1011 hPa
Monday 6 March 2023,21:00,Partly Cloudy,12°,20,67%,1011 hPa
Monday 6 March 2023,21:30,Mostly Cloudy,12°,15,67%,1011 hPa
Monday 6 March 2023,22:00,Mostly Cloudy,12°,13,67%,1011 hPa
Monday 6 March 2023,22:30,Mostly Cloudy,11°,11,76%,1011 hPa
Monday 6 March 2023,23:00,Mostly Cloudy,11°,7,76%,1011 hPa
Monday 6 March 2023,23:30,Light Rain,10°,4,82%,1011 hPa
Monday 6 March 2023,23:48,Drizzle,10°,4,82%,1011 hPa
Tuesday 7 March 2023,00:00,Drizzle,11°,7,82%,1011 hPa
Tuesday 7 March 2023,00:30,Drizzle,10°,4,87%,1011 hPa
Tuesday 7 March 2023,01:00,Mostly Cloudy,9°,4,93%,1010 hPa
Tuesday 7 March 2023,01:30,Mostly Cloudy,9°,7,87%,1010 hPa
Tuesday 7 March 2023,02:00,Light Rain,9°,7,93%,1010 hPa
Tuesday 7 March 2023,02:30,Mostly Cloudy,9°,7,93%,1010 hPa
Tuesday 7 March 2023,03:00,Cloudy,9°,9,93%,1009 hPa
Tuesday 7 March 2023,03:30,Cloudy,9°,9,93%,1009 hPa
Tuesday 7 March 2023,04:00,Drizzle,9°,7,93%,1009 hPa
Tuesday 7 March 2023,04:11,Drizzle,9°,7,93%,1009 hPa
Tuesday 7 March 2023,04:18,Drizzle,9°,6,93%,1009 hPa
Tuesday 7 March 2023,04:30,Mist,9°,6,93%,1009 hPa
Tuesday 7 March 2023,05:00,Mist,9°,7,93%,1009 hPa
Tuesday 7 March 2023,05:30,Mist,9°,7,100%,1009 hPa
Tuesday 7 March 2023,05:50,Mist,9°,7,100%,1009 hPa
Tuesday 7 March 2023,06:00,Mostly Cloudy,9°,7,100%,1009 hPa
Tuesday 7 March 2023,06:30,Mostly Cloudy,10°,11,93%,1009 hPa
Tuesday 7 March 2023,07:00,Mostly Cloudy,10°,15,87%,1009 hPa
Tuesday 7 March 2023,07:30,Mostly Cloudy,10°,19,87%,1009 hPa
Tuesday 7 March 2023,08:00,Mostly Cloudy,10°,15,87%,1009 hPa
Tuesday 7 March 2023,08:30,Mostly Cloudy,10°,22,87%,1009 hPa
Tuesday 7 March 2023,09:00,Partly Cloudy,10°,32,87%,1010 hPa
Tuesday 7 March 2023,09:30,Partly Cloudy,11°,24,82%,1010 hPa
Tuesday 7 March 2023,10:00,Fair,11°,30,82%,1011 hPa
Tuesday 7 March 2023,10:30,Fair,11°,28,82%,1011 hPa
Tuesday 7 March 2023,11:00,Fair,11°,28,76%,1011 hPa
Tuesday 7 March 2023,11:30,Fair,12°,28,>,50 71% 1011 hPa
Tuesday 7 March 2023,12:00,Fair,12°,26,>,44 71% 1012 hPa
Tuesday 7 March 2023,12:30,Fair,13°,26,67%,1012 hPa
Tuesday 7 March 2023,13:00,Fair,14°,22,>,43 63% 1012 hPa
Tuesday 7 March 2023,13:30,Fair,14°,22,>,44 58% 1012 hPa
Tuesday 7 March 2023,14:00,Fair,14°,22,63%,1011 hPa
Tuesday 7 March 2023,14:30,Fair,15°,20,55%,1011 hPa
Tuesday 7 March 2023,15:00,Fair,15°,20,51%,1011 hPa
Tuesday 7 March 2023,15:30,Partly Cloudy,16°,20,48%,1011 hPa
Tuesday 7 March 2023,16:00,Partly Cloudy,16°,22,51%,1011 hPa
Tuesday 7 March 2023,16:30,Partly Cloudy,15°,22,>,41 55% 1011 hPa
Tuesday 7 March 2023,17:00,Mostly Cloudy,15°,20,>,41 55% 1011 hPa
Tuesday 7 March 2023,18:00,Mostly Cloudy,15°,22,55%,1011 hPa
Tuesday 7 March 2023,18:30,Mostly Cloudy,15°,22,55%,1011 hPa
Tuesday 7 March 2023,19:00,Mostly Cloudy,14°,26,63%,1012 hPa
Tuesday 7 March 2023,19:30,Mostly Cloudy,13°,22,>,43 67% 1012 hPa
Tuesday 7 March 2023,20:00,Partly Cloudy,13°,22,67%,1012 hPa
Tuesday 7 March 2023,20:30,Partly Cloudy,13°,17,>,39 67% 1012 hPa
Tuesday 7 March 2023,21:00,Fair,13°,20,67%,1013 hPa
Tuesday 7 March 2023,21:30,Fair,13°,20,67%,1013 hPa
Tuesday 7 March 2023,22:00,Cloudy,13°,22,62%,1013 hPa
Tuesday 7 March 2023,22:30,Mostly Cloudy,12°,22,67%,1013 hPa
Tuesday 7 March 2023,23:00,Fair,12°,19,67%,1013 hPa
Tuesday 7 March 2023,23:30,Fair,12°,15,67%,1013 hPa
Wednesday 8 March 2023,00:00,Partly Cloudy,12°,13,67%,1014 hPa
Wednesday 8 March 2023,00:30,Fair,10°,11,76%,1013 hPa
Wednesday 8 March 2023,01:00,Fair,10°,13,76%,1013 hPa
Wednesday 8 March 2023,01:30,Fair,10°,13,76%,1013 hPa
Wednesday 8 March 2023,02:00,Fair,8°,9,87%,1013 hPa
Wednesday 8 March 2023,02:30,Fair,9°,6,81%,1013 hPa
Wednesday 8 March 2023,03:00,Fair,8°,Calm,87%,1013 hPa
Wednesday 8 March 2023,03:30,Mostly Cloudy,11°,6,82%,1013 hPa
Wednesday 8 March 2023,04:00,Cloudy,11°,15,82%,1013 hPa
Wednesday 8 March 2023,04:30,Cloudy,11°,11,87%,1012 hPa
Wednesday 8 March 2023,05:00,Drizzle,11°,11,87%,1012 hPa
Wednesday 8 March 2023,05:04,Drizzle,10°,11,93%,1012 hPa
Wednesday 8 March 2023,05:30,Drizzle,10°,9,93%,1012 hPa
Wednesday 8 March 2023,06:00,Drizzle,10°,11,93%,1012 hPa
Wednesday 8 March 2023,06:04,Drizzle,10°,7,93%,1012 hPa
Wednesday 8 March 2023,06:30,Drizzle,10°,6,93%,1012 hPa
Wednesday 8 March 2023,07:00,Drizzle,10°,4,93%,1012 hPa
Wednesday 8 March 2023,07:30,Drizzle,10°,7,100%,1012 hPa
Wednesday 8 March 2023,08:00,Drizzle,10°,6,100%,1012 hPa
Wednesday 8 March 2023,08:30,Mist,11°,11,94%,1013 hPa
Wednesday 8 March 2023,09:00,Mist,11°,13,94%,1013 hPa
Wednesday 8 March 2023,09:30,Cloudy,12°,11,94%,1013 hPa
Wednesday 8 March 2023,10:00,Cloudy,13°,11,88%,1013 hPa
Wednesday 8 March 2023,10:30,Cloudy,14°,20,>,44 82% 1013 hPa
Wednesday 8 March 2023,11:00,Cloudy,14°,20,>,44 82% 1013 hPa
Wednesday 8 March 2023,11:30,Cloudy,15°,20,>,44 77% 1013 hPa
Wednesday 8 March 2023,12:00,Cloudy,16°,30,72%,1013 hPa
Wednesday 8 March 2023,12:30,Mostly Cloudy,16°,32,>,57 72% 1013 hPa
Wednesday 8 March 2023,13:00,Mostly Cloudy,16°,28,>,59 68% 1013 hPa
Wednesday 8 March 2023,13:30,Mostly Cloudy,17°,33,>,63 59% 1013 hPa
Wednesday 8 March 2023,14:00,Mostly Cloudy,18°,33,>,52 56% 1012 hPa
Wednesday 8 March 2023,14:30,Mostly Cloudy,17°,33,59%,1012 hPa
Wednesday 8 March 2023,15:00,Mostly Cloudy,16°,35,>,56 63% 1012 hPa
Wednesday 8 March 2023,15:30,Partly Cloudy,16°,35,63%,1012 hPa
Wednesday 8 March 2023,16:00,Fair,16°,32,63%,1012 hPa
