Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Thursday 3 November 2022,18:30,Mostly Cloudy,15°,19,>,37 72% 1019 hPa
Thursday 3 November 2022,19:00,Drizzle,14°,19,82%,1019 hPa
Thursday 3 November 2022,19:30,Mostly Cloudy,14°,20,82%,1019 hPa
Thursday 3 November 2022,20:00,Mostly Cloudy,13°,13,>,33 88% 1019 hPa
Thursday 3 November 2022,20:30,Mostly Cloudy,13°,4,88%,1020 hPa
Thursday 3 November 2022,21:00,Mostly Cloudy,13°,9,88%,1019 hPa
Thursday 3 November 2022,21:30,Mostly Cloudy,14°,17,82%,1019 hPa
Thursday 3 November 2022,22:00,Mostly Cloudy,14°,19,82%,1019 hPa
Thursday 3 November 2022,22:30,Mostly Cloudy,14°,24,>,43 82% 1019 hPa
Thursday 3 November 2022,23:00,Partly Cloudy,14°,17,82%,1020 hPa
Thursday 3 November 2022,23:30,Partly Cloudy,13°,4,88%,1020 hPa
Friday 4 November 2022,00:00,Partly Cloudy,13°,4,88%,1020 hPa
Friday 4 November 2022,00:30,Partly Cloudy,12°,4,94%,1020 hPa
Friday 4 November 2022,01:00,Fair,13°,6,88%,1020 hPa
Friday 4 November 2022,01:30,Partly Cloudy,12°,17,94%,1019 hPa
Friday 4 November 2022,02:00,Partly Cloudy,12°,2,94%,1019 hPa
Friday 4 November 2022,02:30,Partly Cloudy,12°,9,88%,1019 hPa
Friday 4 November 2022,03:00,Partly Cloudy,12°,9,88%,1019 hPa
Friday 4 November 2022,03:30,Fog,10°,4,93%,1020 hPa
Friday 4 November 2022,04:00,Fog,9°,2,93%,1020 hPa
Friday 4 November 2022,04:30,Fog,9°,2,93%,1020 hPa
Friday 4 November 2022,05:00,Fog Patches,8°,2,100%,1020 hPa
Friday 4 November 2022,05:30,Fog Patches,7°,2,93%,1020 hPa
Friday 4 November 2022,06:00,Mist,6°,4,100%,1020 hPa
Friday 4 November 2022,06:21,Fog,6°,4,100%,1020 hPa
Friday 4 November 2022,06:30,Fog,6°,6,100%,1020 hPa
Friday 4 November 2022,06:44,Fog,6°,4,93%,1020 hPa
Friday 4 November 2022,07:00,Fog,6°,6,93%,1020 hPa
Friday 4 November 2022,07:30,Fog,5°,2,100%,1020 hPa
Friday 4 November 2022,08:00,Fog,6°,Calm,93%,1020 hPa
Friday 4 November 2022,08:30,Fog,6°,Calm,100%,1021 hPa
Friday 4 November 2022,09:00,Fog,7°,4,100%,1021 hPa
Friday 4 November 2022,09:30,Fog,8°,2,93%,1021 hPa
Friday 4 November 2022,09:52,Fog,8°,2,100%,1022 hPa
Friday 4 November 2022,10:00,Fog,8°,2,100%,1022 hPa
Friday 4 November 2022,10:30,Fog,9°,2,100%,1022 hPa
Friday 4 November 2022,10:48,Mist,10°,4,100%,1022 hPa
Friday 4 November 2022,11:00,Fair,10°,4,100%,1022 hPa
Friday 4 November 2022,11:30,Fair,12°,4,94%,1022 hPa
Friday 4 November 2022,12:00,Clear,14°,2,58%,1022 hPa
Friday 4 November 2022,12:30,Clear,15°,4,55%,1022 hPa
Friday 4 November 2022,13:00,Clear,16°,4,45%,1022 hPa
Friday 4 November 2022,13:30,Clear,16°,6,48%,1022 hPa
Friday 4 November 2022,14:00,Clear,16°,4,42%,1022 hPa
Friday 4 November 2022,14:30,Clear,17°,2,36%,1022 hPa
Friday 4 November 2022,15:00,Clear,16°,2,42%,1022 hPa
Friday 4 November 2022,15:30,Clear,16°,4,42%,1022 hPa
Friday 4 November 2022,16:00,Clear,16°,7,36%,1022 hPa
Friday 4 November 2022,16:30,Clear,16°,6,34%,1022 hPa
Friday 4 November 2022,17:00,Clear,16°,9,34%,1022 hPa
Friday 4 November 2022,17:30,Clear,16°,7,36%,1022 hPa
Friday 4 November 2022,18:00,Clear,15°,7,39%,1022 hPa
Friday 4 November 2022,18:30,Clear,13°,7,47%,1023 hPa
Friday 4 November 2022,19:00,Clear,13°,13,47%,1023 hPa
Friday 4 November 2022,19:30,Clear,12°,9,50%,1023 hPa
Friday 4 November 2022,20:00,Clear,12°,9,54%,1023 hPa
Friday 4 November 2022,20:30,Clear,12°,7,50%,1023 hPa
Friday 4 November 2022,21:00,Clear,11°,6,54%,1024 hPa
Friday 4 November 2022,21:30,Clear,11°,6,58%,1024 hPa
Friday 4 November 2022,22:00,Clear,10°,6,62%,1024 hPa
Friday 4 November 2022,22:30,Clear,9°,6,66%,1024 hPa
Friday 4 November 2022,23:00,Clear,9°,4,66%,1024 hPa
Friday 4 November 2022,23:30,Clear,7°,Calm,76%,1024 hPa
Saturday 5 November 2022,00:00,Clear,7°,7,76%,1024 hPa
Saturday 5 November 2022,00:30,Clear,7°,4,76%,1024 hPa
Saturday 5 November 2022,01:00,Clear,6°,6,81%,1024 hPa
Saturday 5 November 2022,01:30,Clear,6°,6,81%,1024 hPa
Saturday 5 November 2022,02:00,Clear,5°,6,87%,1024 hPa
Saturday 5 November 2022,02:30,Clear,5°,6,81%,1024 hPa
Saturday 5 November 2022,03:00,Clear,4°,4,87%,1024 hPa
Saturday 5 November 2022,03:30,Clear,4°,6,87%,1024 hPa
Saturday 5 November 2022,04:00,Clear,4°,9,87%,1023 hPa
Saturday 5 November 2022,04:30,Clear,4°,7,87%,1023 hPa
Saturday 5 November 2022,05:00,Clear,3°,4,87%,1023 hPa
Saturday 5 November 2022,05:30,Clear,3°,6,87%,1023 hPa
Saturday 5 November 2022,06:00,Clear,3°,4,93%,1024 hPa
Saturday 5 November 2022,06:30,Clear,2°,4,93%,1024 hPa
Saturday 5 November 2022,07:00,Clear,3°,4,87%,1023 hPa
Saturday 5 November 2022,07:30,Clear,3°,6,87%,1024 hPa
Saturday 5 November 2022,08:00,Clear,2°,6,93%,1023 hPa
Saturday 5 November 2022,08:30,Clear,3°,4,87%,1024 hPa
Saturday 5 November 2022,09:00,Clear,4°,2,87%,1024 hPa
Saturday 5 November 2022,09:30,Clear,6°,4,81%,1024 hPa
Saturday 5 November 2022,10:00,Clear,7°,4,76%,1024 hPa
Saturday 5 November 2022,10:30,Clear,8°,6,71%,1024 hPa
Saturday 5 November 2022,11:00,Clear,9°,6,66%,1024 hPa
Saturday 5 November 2022,11:30,Clear,11°,4,58%,1024 hPa
Saturday 5 November 2022,12:00,Clear,12°,4,58%,1024 hPa
Saturday 5 November 2022,12:30,Clear,13°,4,47%,1024 hPa
Saturday 5 November 2022,13:00,Clear,14°,2,47%,1023 hPa
Saturday 5 November 2022,13:30,Clear,15°,4,48%,1023 hPa
Saturday 5 November 2022,14:00,Clear,16°,4,42%,1022 hPa
Saturday 5 November 2022,14:30,Clear,17°,4,42%,1022 hPa
Saturday 5 November 2022,15:00,Clear,17°,7,39%,1021 hPa
Saturday 5 November 2022,15:30,Clear,17°,7,36%,1021 hPa
Saturday 5 November 2022,16:00,Clear,18°,6,32%,1021 hPa
Saturday 5 November 2022,16:30,Clear,18°,6,34%,1021 hPa
Saturday 5 November 2022,17:00,Clear,17°,6,32%,1021 hPa
Saturday 5 November 2022,17:30,Clear,17°,6,34%,1021 hPa
Saturday 5 November 2022,18:00,Clear,15°,4,41%,1021 hPa
Saturday 5 November 2022,18:30,Clear,14°,6,44%,1021 hPa
Saturday 5 November 2022,19:00,Clear,13°,6,47%,1021 hPa
Saturday 5 November 2022,19:30,Clear,12°,Calm,50%,1021 hPa
Saturday 5 November 2022,20:00,Clear,10°,Calm,57%,1021 hPa
Saturday 5 November 2022,20:30,Clear,10°,2,57%,1021 hPa
Saturday 5 November 2022,21:00,Clear,9°,4,61%,1021 hPa
Saturday 5 November 2022,21:30,Clear,8°,4,66%,1022 hPa
Saturday 5 November 2022,22:00,Clear,8°,6,76%,1022 hPa
Saturday 5 November 2022,22:30,Clear,8°,7,76%,1022 hPa
Saturday 5 November 2022,23:00,Clear,8°,7,76%,1022 hPa
Saturday 5 November 2022,23:30,Clear,7°,4,81%,1022 hPa
Sunday 6 November 2022,00:00,Clear,6°,4,81%,1022 hPa
Sunday 6 November 2022,00:30,Clear,6°,6,81%,1021 hPa
Sunday 6 November 2022,01:00,Clear,6°,6,81%,1021 hPa
Sunday 6 November 2022,01:30,Clear,5°,6,87%,1021 hPa
Sunday 6 November 2022,02:00,Clear,5°,4,87%,1021 hPa
Sunday 6 November 2022,02:30,Clear,4°,4,93%,1021 hPa
Sunday 6 November 2022,03:00,Clear,4°,6,93%,1020 hPa
Sunday 6 November 2022,03:30,Clear,4°,6,87%,1020 hPa
Sunday 6 November 2022,04:00,Clear,4°,4,93%,1020 hPa
Sunday 6 November 2022,04:30,Clear,4°,4,87%,1020 hPa
Sunday 6 November 2022,05:00,Clear,3°,4,93%,1020 hPa
Sunday 6 November 2022,05:30,Clear,3°,4,93%,1020 hPa
Sunday 6 November 2022,06:00,Clear,3°,4,93%,1020 hPa
Sunday 6 November 2022,06:30,Clear,3°,4,93%,1020 hPa
Sunday 6 November 2022,07:00,Clear,2°,6,93%,1020 hPa
Sunday 6 November 2022,07:30,Clear,2°,6,93%,1020 hPa
Sunday 6 November 2022,08:00,Clear,2°,4,93%,1020 hPa
Sunday 6 November 2022,08:30,Clear,2°,4,93%,1021 hPa
Sunday 6 November 2022,09:00,Clear,4°,4,93%,1021 hPa
Sunday 6 November 2022,09:30,Clear,5°,2,81%,1021 hPa
Sunday 6 November 2022,10:00,Clear,7°,2,70%,1021 hPa
Sunday 6 November 2022,10:30,Clear,8°,2,71%,1021 hPa
Sunday 6 November 2022,11:00,Clear,10°,4,66%,1021 hPa
Sunday 6 November 2022,11:30,Clear,12°,4,54%,1021 hPa
Sunday 6 November 2022,12:00,Clear,13°,2,51%,1021 hPa
Sunday 6 November 2022,12:30,Clear,14°,4,51%,1021 hPa
Sunday 6 November 2022,13:00,Clear,15°,2,48%,1021 hPa
Sunday 6 November 2022,13:30,Clear,16°,4,45%,1020 hPa
Sunday 6 November 2022,14:00,Clear,17°,6,42%,1020 hPa
Sunday 6 November 2022,14:30,Clear,18°,7,39%,1019 hPa
Sunday 6 November 2022,15:00,Clear,18°,6,39%,1019 hPa
Sunday 6 November 2022,15:30,Clear,18°,9,39%,1019 hPa
Sunday 6 November 2022,16:00,Clear,19°,9,34%,1019 hPa
Sunday 6 November 2022,16:30,Clear,20°,6,30%,1019 hPa
Sunday 6 November 2022,17:00,Clear,20°,7,35%,1019 hPa
Sunday 6 November 2022,17:30,Clear,18°,7,39%,1019 hPa
Sunday 6 November 2022,18:00,Clear,18°,7,39%,1019 hPa
Sunday 6 November 2022,18:30,Clear,18°,6,39%,1019 hPa
Sunday 6 November 2022,19:00,Clear,17°,7,42%,1020 hPa
Sunday 6 November 2022,19:30,Clear,17°,9,42%,1020 hPa
Sunday 6 November 2022,20:00,Clear,13°,4,58%,1020 hPa
Sunday 6 November 2022,20:30,Clear,13°,Calm,58%,1020 hPa
Sunday 6 November 2022,21:00,Clear,12°,Calm,62%,1021 hPa
Sunday 6 November 2022,21:30,Clear,11°,Calm,66%,1021 hPa
Sunday 6 November 2022,22:00,Clear,9°,4,76%,1021 hPa
Sunday 6 November 2022,22:30,Clear,10°,4,71%,1021 hPa
Sunday 6 November 2022,23:00,Clear,8°,4,81%,1021 hPa
Sunday 6 November 2022,23:30,Clear,9°,6,81%,1022 hPa
Monday 7 November 2022,00:00,Clear,9°,6,81%,1022 hPa
Monday 7 November 2022,00:30,Clear,8°,6,81%,1022 hPa
Monday 7 November 2022,01:00,Clear,8°,4,81%,1022 hPa
Monday 7 November 2022,01:30,Clear,7°,4,87%,1022 hPa
Monday 7 November 2022,02:00,Clear,7°,4,87%,1021 hPa
Monday 7 November 2022,02:30,Clear,7°,4,87%,1021 hPa
Monday 7 November 2022,03:00,Clear,7°,6,87%,1022 hPa
Monday 7 November 2022,03:30,Clear,6°,4,93%,1021 hPa
Monday 7 November 2022,04:00,Clear,6°,6,87%,1021 hPa
Monday 7 November 2022,04:30,Clear,6°,6,93%,1021 hPa
Monday 7 November 2022,05:00,Clear,5°,4,93%,1021 hPa
Monday 7 November 2022,05:30,Clear,6°,4,93%,1021 hPa
Monday 7 November 2022,06:00,Clear,5°,2,93%,1021 hPa
Monday 7 November 2022,06:30,Clear,5°,4,93%,1021 hPa
Monday 7 November 2022,07:00,Clear,5°,4,93%,1021 hPa
Monday 7 November 2022,07:30,Clear,5°,4,93%,1021 hPa
Monday 7 November 2022,08:00,Clear,5°,2,93%,1021 hPa
Monday 7 November 2022,08:30,Clear,5°,Calm,93%,1021 hPa
Monday 7 November 2022,09:00,Clear,7°,4,87%,1021 hPa
Monday 7 November 2022,09:30,Clear,7°,2,87%,1022 hPa
Monday 7 November 2022,10:00,Clear,8°,6,87%,1022 hPa
Monday 7 November 2022,10:30,Clear,10°,7,76%,1022 hPa
Monday 7 November 2022,11:00,Clear,12°,4,67%,1022 hPa
Monday 7 November 2022,11:30,Clear,12°,4,67%,1022 hPa
Monday 7 November 2022,12:00,Clear,14°,4,63%,1022 hPa
Monday 7 November 2022,12:30,Clear,15°,4,59%,1021 hPa
Monday 7 November 2022,13:00,Clear,16°,4,55%,1021 hPa
Monday 7 November 2022,13:30,Clear,17°,4,55%,1020 hPa
Monday 7 November 2022,14:00,Clear,17°,4,55%,1019 hPa
Monday 7 November 2022,14:30,Clear,18°,6,56%,1019 hPa
Monday 7 November 2022,15:00,Clear,18°,11,52%,1019 hPa
Monday 7 November 2022,15:30,Clear,18°,9,52%,1018 hPa
Monday 7 November 2022,16:00,Clear,19°,9,46%,1018 hPa
Monday 7 November 2022,16:30,Clear,19°,7,46%,1018 hPa
Monday 7 November 2022,17:00,Clear,19°,7,46%,1018 hPa
Monday 7 November 2022,17:30,Clear,19°,6,43%,1018 hPa
Monday 7 November 2022,18:00,Clear,18°,6,45%,1018 hPa
Monday 7 November 2022,18:30,Clear,18°,7,42%,1018 hPa
Monday 7 November 2022,19:00,Clear,16°,4,51%,1018 hPa
Monday 7 November 2022,19:30,Clear,15°,7,55%,1018 hPa
Monday 7 November 2022,20:00,Clear,12°,2,67%,1018 hPa
Monday 7 November 2022,20:30,Clear,12°,Calm,67%,1018 hPa
Monday 7 November 2022,21:00,Fair,11°,4,71%,1018 hPa
Monday 7 November 2022,21:30,Fair,11°,4,71%,1018 hPa
Monday 7 November 2022,22:00,Clear,12°,6,67%,1018 hPa
Monday 7 November 2022,22:30,Fair,12°,9,67%,1018 hPa
Monday 7 November 2022,23:00,Fair,11°,2,71%,1018 hPa
Monday 7 November 2022,23:30,Clear,11°,4,71%,1018 hPa
Tuesday 8 November 2022,00:00,Clear,11°,4,71%,1018 hPa
Tuesday 8 November 2022,00:30,Clear,10°,6,76%,1018 hPa
Tuesday 8 November 2022,01:00,Fair,10°,2,71%,1018 hPa
Tuesday 8 November 2022,01:30,Partly Cloudy,10°,7,76%,1018 hPa
Tuesday 8 November 2022,02:00,Fair,10°,7,76%,1018 hPa
Tuesday 8 November 2022,02:30,Clear,10°,7,76%,1018 hPa
Tuesday 8 November 2022,03:00,Clear,10°,Calm,76%,1018 hPa
Tuesday 8 November 2022,03:30,Clear,9°,2,81%,1018 hPa
Tuesday 8 November 2022,04:00,Clear,9°,7,81%,1018 hPa
Tuesday 8 November 2022,04:30,Clear,9°,6,81%,1017 hPa
Tuesday 8 November 2022,05:00,Clear,9°,2,81%,1017 hPa
Tuesday 8 November 2022,05:30,Fair,8°,2,87%,1018 hPa
Tuesday 8 November 2022,06:00,Fair,8°,4,87%,1017 hPa
Tuesday 8 November 2022,06:30,Fair,8°,4,87%,1017 hPa
Tuesday 8 November 2022,07:00,Fair,8°,6,87%,1017 hPa
Tuesday 8 November 2022,07:30,Fair,8°,2,87%,1017 hPa
Tuesday 8 November 2022,08:00,Mostly Cloudy,8°,2,87%,1018 hPa
Tuesday 8 November 2022,08:30,Partly Cloudy,9°,4,87%,1018 hPa
Tuesday 8 November 2022,09:00,Mostly Cloudy,10°,Calm,82%,1018 hPa
Tuesday 8 November 2022,09:30,Mostly Cloudy,11°,2,76%,1018 hPa
Tuesday 8 November 2022,10:00,Cloudy,12°,2,67%,1018 hPa
Tuesday 8 November 2022,10:30,Cloudy,12°,6,67%,1018 hPa
Tuesday 8 November 2022,11:00,Cloudy,13°,4,62%,1018 hPa
Tuesday 8 November 2022,11:30,Mostly Cloudy,13°,7,62%,1018 hPa
Tuesday 8 November 2022,12:00,Mostly Cloudy,14°,6,63%,1018 hPa
Tuesday 8 November 2022,12:30,Cloudy,15°,7,63%,1018 hPa
Tuesday 8 November 2022,13:00,Cloudy,17°,7,55%,1018 hPa
Tuesday 8 November 2022,13:30,Cloudy,15°,9,>,28 63% 1017 hPa
Tuesday 8 November 2022,14:00,Cloudy,15°,13,72%,1017 hPa
Tuesday 8 November 2022,14:30,Cloudy,14°,11,88%,1017 hPa
Tuesday 8 November 2022,15:00,Partly Cloudy,15°,6,77%,1017 hPa
Tuesday 8 November 2022,15:30,Mostly Cloudy,16°,11,72%,1017 hPa
Tuesday 8 November 2022,16:00,Mostly Cloudy,16°,9,>,30 72% 1017 hPa
Tuesday 8 November 2022,16:30,Mostly Cloudy,16°,6,68%,1016 hPa
Tuesday 8 November 2022,17:00,Partly Cloudy,16°,2,72%,1016 hPa
Tuesday 8 November 2022,17:30,Partly Cloudy,15°,Calm,77%,1016 hPa
Tuesday 8 November 2022,18:00,Partly Cloudy,16°,9,72%,1016 hPa
